Time,DateTime,Electricity_used_by_heat_pump_kWh,COP,system_temp_supply_C,mean_radiation,mean_temp,spot_price
28740,20-01-23 23:00,0.0100000000020372,3.58114883254499,36.937,0,1.5,1.072
28800,21-01-23 00:00,1.55999999999767,3.74574347332552,33.867,0,1.5,1.042
28860,21-01-23 01:00,0.950000000004365,3.73031224095025,33.849,0,1.3,1.043
28920,21-01-23 02:00,2.68999999999505,3.71185042617623,35.93,0,1.7,0.995
28980,21-01-23 03:00,2,3.69675863916414,33.012,0,1.4,0.976
29040,21-01-23 04:00,1.18000000000029,3.72986719412324,36.694,0,1.2,0.982
29100,21-01-23 05:00,3.60000000000582,3.7556202062944,31.069,0,0.6,0.971
29160,21-01-23 06:00,0.199999999997089,3.73831775700965,37.526,0,0.1,1.043
29220,21-01-23 07:00,4.58000000000174,3.71869466228242,31.435,0.0008,0.2,1.134
29280,21-01-23 08:00,0.779999999998835,3.74617737003091,37.019,0.0165,0.1,1.277
29340,21-01-23 09:00,2.40999999999621,3.73056994818718,32.665,0.0462,0.6,1.265
29400,21-01-23 10:00,0.870000000002619,3.72529143436414,34.555,0.0759,1.1,1.168
29460,21-01-23 11:00,2.01000000000203,3.69127516778545,35.48,0.0624,1,1.1
29520,21-01-23 12:00,2.3399999999965,3.7009982955926,32.65,0.0427,1.3,1.019
29580,21-01-23 13:00,0.0100000000020372,3.72978612415231,37.177,0.0238,0.9,1.016
29640,21-01-23 14:00,2.5899999999965,3.74399190488274,31.145,0.0072,0.7,1.011
29700,21-01-23 15:00,0,3.74493927125563,37.026,0.0004,0.7,1.073
29760,21-01-23 16:00,1.53000000000611,3.7133891213383,32.685,0,0.5,1.294
29820,21-01-23 17:00,2.07999999999447,3.69635326221805,34.102,0,0.4,1.331
29880,21-01-23 18:00,0.0100000000020372,3.68895966029748,35.703,0,0.3,1.068
29940,21-01-23 19:00,2.59999999999854,3.68801395464825,32.089,0,0.4,1.031
30000,21-01-23 20:00,0.790000000000873,3.65508365508405,36.756,0,0.2,1.012
30060,21-01-23 21:00,2.38999999999941,3.66400797607235,30.897,0,0,0.981
30120,21-01-23 22:00,0.819999999999709,3.66608867971334,37.525,0,-0.1,0.876
30180,21-01-23 23:00,0.0100000000020372,3.65693238621459,33.226,0,-0.3,0.949
30240,22-01-23 00:00,2.91999999999825,3.66568914956076,31.74,0,-0.3,0.885
30300,22-01-23 01:00,1.13000000000465,3.63052605581627,37.7,0,-0.4,0.869
30360,22-01-23 02:00,2.96999999999388,3.64620089390779,32.321,0,-0.6,0.88
30420,22-01-23 03:00,0.640000000006693,3.65793376173896,31.53,0,-0.7,0.909
30480,22-01-23 04:00,2.00999999999476,3.65702989869054,36.396,0,-1,0.876
30540,22-01-23 05:00,3.24000000000523,3.59746061603502,30.047,0,-1.2,0.949
30600,22-01-23 06:00,1.18000000000029,3.59012715033666,37.042,0,-1.5,0.949
30660,22-01-23 07:00,2.3399999999965,3.57396449704167,31.167,0.0013,-1.7,1.023
30720,22-01-23 08:00,0.269999999996798,3.61096468107549,34.321,0.0153,-1.7,1.085
30780,22-01-23 09:00,4.74000000000523,3.55608591885431,34.703,0.0358,-1.6,1.125
30840,22-01-23 10:00,0.00999999999476131,3.56962025316433,33.044,0.0557,-1.8,1.139
30900,22-01-23 11:00,2.9600000000064,3.55854772781945,36.07,0.0609,-1.9,1.088
30960,22-01-23 12:00,0.00999999999476131,3.61202323819144,31.219,0.0493,-1.9,1.116
31020,22-01-23 13:00,0.0100000000020372,3.59634997316138,36.994,0.0338,-1.6,1.152
31080,22-01-23 14:00,4.2300000000032,3.56798457087767,32.207,0.0166,-1.5,1.172
31140,22-01-23 15:00,0.0499999999956344,3.56959424755948,35.057,0.0012,-1.4,1.272
31200,22-01-23 16:00,0.0100000000020372,3.56867779204002,35.916,0,-1.4,1.428
31260,22-01-23 17:00,2.79000000000087,3.58119870678974,31.728,0,-1.4,1.503
31320,22-01-23 18:00,1.20999999999912,3.58413828164715,38.073,0,-1.5,1.482
31380,22-01-23 19:00,2.37999999999738,3.59625988971507,33.538,0,-1.6,1.3
31440,22-01-23 20:00,1.09999999999854,3.5563292713251,36.234,0,-1.6,1.238
31500,22-01-23 21:00,0.0100000000020372,3.57595739284765,34.46,0,-1.7,1.171
31560,22-01-23 22:00,3.16999999999825,3.58119870678939,32.963,0,-1.7,1.103
31620,22-01-23 23:00,1.38999999999941,3.55566454144171,36.797,0,-1.7,1.108
31680,23-01-23 00:00,3.65000000000145,3.55695632597929,30.546,0,-1.8,1.108
31740,23-01-23 01:00,1.31000000000494,3.55057229619192,35.659,0,-1.8,1.104
31800,23-01-23 02:00,2.71999999999388,3.55855855855857,34.031,0,-1.9,1.098
31860,23-01-23 03:00,1.85000000000582,3.58133086876091,34.092,0,-1.8,1.115
31920,23-01-23 04:00,2.86000000000058,3.53846153846172,35.304,0.0001,-1.6,1.118
31980,23-01-23 05:00,2.20999999999912,3.52297592997797,32.711,0.0001,-1.8,1.413
32040,23-01-23 06:00,0.860000000000582,3.57802400738677,37.19,0,-2.4,1.685
32100,23-01-23 07:00,2.66999999999825,3.54831510823461,31.931,0.0021,-2.7,1.919
32160,23-01-23 08:00,1.47000000000116,3.55029585798763,37.677,0.0138,-3.1,2.01
32220,23-01-23 09:00,3.61999999999534,3.53140198773537,31.879,0.0311,-3.3,1.859
32280,23-01-23 10:00,0,3.57226792009456,37.436,0.0433,-3.4,1.713
32340,23-01-23 11:00,0,3.67889045604099,33.896,0.0529,-3.3,1.644
32400,23-01-23 12:00,2.93000000000029,3.57562926370262,34.548,0.051,-3.3,1.631
32460,23-01-23 13:00,0.580000000001746,3.55153203342634,36.403,0.0434,-2.7,1.634
32520,23-01-23 14:00,2.86000000000058,3.54887872849995,31.415,0.0234,-2.6,1.629
32580,23-01-23 15:00,1.55000000000291,3.56069364161808,35.393,0.0021,-2.8,1.671
32640,23-01-23 16:00,0.459999999999126,3.55016032982141,36.276,0,-2.6,1.852
32700,23-01-23 17:00,3.5,3.56309650053055,30.794,0,-2,1.846
32760,23-01-23 18:00,0.919999999998253,3.53356890459381,36.558,0,-1.8,1.66
32820,23-01-23 19:00,3.80000000000291,3.53039481930202,34.647,0,-1.7,1.514
32880,23-01-23 20:00,0.159999999996216,3.52683461117188,32.328,0,-1.7,1.369
32940,23-01-23 21:00,0.639999999999417,3.58486390794403,38.068,0,-1.2,1.28
33000,23-01-23 22:00,2.86000000000058,3.58034970857591,32.073,0.0003,-0.7,1.168
33060,23-01-23 23:00,1.29000000000087,3.5311958405541,35.487,0.0001,-0.2,1.226
33120,24-01-23 00:00,3.15000000000145,3.5684474123532,35.354,0.0001,0.1,1.191
33180,24-01-23 01:00,0,3.5690083578036,35.243,0.0002,0.5,1.085
33240,24-01-23 02:00,2.18999999999505,3.56589147286855,36.246,0.0001,0.6,1.059
33300,24-01-23 03:00,1.19000000000232,3.55341586428209,33.478,0.0003,0.6,1.143
33360,24-01-23 04:00,2.40000000000145,3.53180892008129,37.144,0.0005,1,1.166
33420,24-01-23 05:00,1.65000000000145,3.56145251396619,32.571,0.0001,1.3,1.366
33480,24-01-23 06:00,0,3.58282208588906,37.705,0.0005,1,1.563
33540,24-01-23 07:00,2.8199999999997,3.55888550690731,32.209,0.0022,1.7,1.868
33600,24-01-23 08:00,1.37999999999738,3.52486721390701,38.157,0.0178,1.8,1.908
33660,24-01-23 09:00,2.93000000000029,3.54477611940339,32.568,0.0509,2.2,1.776
33720,24-01-23 10:00,0.0400000000008731,3.56234096692105,36.822,0.0603,2.6,1.711
33780,24-01-23 11:00,2.87999999999738,3.55618776671402,34.301,0.1128,2.6,1.621
33840,24-01-23 12:00,0,3.42579421526823,34.396,0.0804,2.9,1.532
33900,24-01-23 13:00,2.52999999999883,3.54236476783167,36.7,0.041,3.4,1.602
33960,24-01-23 14:00,1.59000000000378,3.52886188361734,32.913,0.0198,3.5,1.622
34020,24-01-23 15:00,1.18499999999767,3.53885443268911,38.363,0.0024,3.6,1.671
34080,24-01-23 16:00,1.93500000000494,3.59036144578315,31.202,0,3.7,1.86
34140,24-01-23 17:00,2.6099999999933,3.57388316151231,37.774,0.0001,3.9,1.86
34200,24-01-23 18:00,0.830000000001746,3.56271351879002,33.169,0.0001,4,1.72
34260,24-01-23 19:00,0.80000000000291,3.59765051394963,34.695,0.0001,4.1,1.542
34320,24-01-23 20:00,1.97000000000116,3.61260568793224,36.078,0.0001,4.2,1.305
34380,24-01-23 21:00,1.64999999999417,3.57847976308015,30.619,0.0001,4.2,1.023
34440,24-01-23 22:00,2.47000000000116,3.54191263282181,38.235,0.0001,4.2,0.957
34500,24-01-23 23:00,0,3.54520131678944,32.989,0.0001,4.2,0.928
34560,25-01-23 00:00,0.680000000000291,3.6008230452683,37.353,0.0001,4.2,0.895
34620,25-01-23 01:00,1.94000000000232,3.58375365012033,34.578,0.0001,4.2,0.881
34680,25-01-23 02:00,1.8399999999965,3.56871678056267,33.078,0.0001,4.1,0.868
34740,25-01-23 03:00,3.17000000000552,3.58113114349184,37.608,0.0001,4.1,0.869
34800,25-01-23 04:00,0.00999999999476131,3.58687356906693,32.836,0.0001,4,0.899
34860,25-01-23 05:00,4.25,3.6200194363465,38.008,0.0001,3.9,0.932
34920,25-01-23 06:00,1.9800000000032,3.59122680163966,32.338,0.0001,3.9,1.22
34980,25-01-23 07:00,3.62999999999738,3.61258865248273,36.5,0.0016,3.9,1.232
35040,25-01-23 08:00,0.480000000003201,3.59981299672729,34.608,0.0107,4.1,1.151
35100,25-01-23 09:00,2.3399999999965,3.68084133516269,34.408,0.0355,4.1,1.047
35160,25-01-23 10:00,0.990000000005238,3.66028708133943,35.327,0.0639,4.3,0.997
35220,25-01-23 11:00,2.76999999999679,3.61554008533569,34.351,0.0703,4.5,0.976
35280,25-01-23 12:00,1.43000000000029,3.62116991643437,35.402,0.5436,4.7,0.973
35340,25-01-23 13:00,0,3.62116991643437,31.491,0.016,5,0.971
35400,25-01-23 14:00,2.95999999999912,3.63134911514564,37.576,0.0053,5.1,0.88
35460,25-01-23 15:00,1.19000000000232,3.64184643934125,31.414,0.0002,5.3,0.992
35520,25-01-23 16:00,2.19999999999708,3.63739376770552,32.233,0.0001,5.4,1.07
35580,25-01-23 17:00,0.349999999998544,3.59661495063571,35.329,0.0001,5.5,1.038
35640,25-01-23 18:00,0.0100000000020372,3.60540811216853,32.162,0,5.6,0.977
35700,25-01-23 19:00,3.7300000000032,3.61811391223126,36.656,0,5.7,1.116
35760,25-01-23 20:00,0.720000000001164,3.60149672591214,31.093,0,5.8,1.074
35820,25-01-23 21:00,1.14999999999417,3.624225083453,37.214,0,5.8,1.079
35880,25-01-23 22:00,1.72000000000116,3.64199000238001,32.47,0,5.5,1.004
35940,25-01-23 23:00,0.0100000000020372,3.64096080910227,35.071,0,5.2,1.116
36000,26-01-23 00:00,4.18000000000029,3.63594786187942,34.671,0,4.4,0.962
36060,26-01-23 01:00,0.419999999998253,3.61168622038153,31.021,0,4.3,0.956
36120,26-01-23 02:00,0.739999999997962,3.61958836053895,37.034,0,4.1,0.942
36180,26-01-23 03:00,2.13000000000465,3.64191729323251,31.213,0,4,0.959
36240,26-01-23 04:00,0,3.63036303630352,36.73,0,3.6,0.922
36300,26-01-23 05:00,3.29000000000087,3.65596437778215,30.504,0,3.5,1.193
36360,26-01-23 06:00,0.889999999999417,3.61231238870478,35.567,0,3.6,1.357
36420,26-01-23 07:00,1.04999999999563,3.64773319437177,33.225,0.0062,3.6,1.48
36480,26-01-23 08:00,1.90000000000145,3.62892223738055,34.618,0.0604,4.3,1.481
36540,26-01-23 09:00,1.27999999999883,3.60480640854495,33.566,0.1393,4.8,1.431
36600,26-01-23 10:00,3,3.56861716084944,32.642,0.183,5.1,1.324
36660,26-01-23 11:00,0.0100000000020372,3.58200915701583,35.401,0.2029,5.4,1.015
36720,26-01-23 12:00,1.3199999999997,3.64349775784717,31.855,0.1848,5.4,0.967
36780,26-01-23 13:00,0.940000000002328,3.63739698778058,36.677,0.1303,5.2,0.952
36840,26-01-23 14:00,0.00999999999476131,3.63636363636414,30.575,0.0515,4.5,1.008
36900,26-01-23 15:00,0.430000000000291,3.64248546066725,36.299,0.0071,3.5,1.138
36960,26-01-23 16:00,2.0699999999997,3.66616989567849,33.293,0,2.7,1.385
37020,26-01-23 17:00,0.0100000000020372,3.66709183673423,32.571,0,2.3,1.116
37080,26-01-23 18:00,0.290000000000873,3.67412140575006,36.085,0,2,0.996
37140,26-01-23 19:00,2.16999999999825,3.70591751344821,30.225,0,1.9,0.953
37200,26-01-23 20:00,0.0100000000020372,3.69872225958257,34.34,0,1.7,0.927
37260,26-01-23 21:00,0.0100000000020372,3.72028935583834,34.142,0,1.3,0.931
37320,26-01-23 22:00,2.16999999999825,3.69384359400953,29.905,0,0.7,0.909
37380,26-01-23 23:00,0.290000000000873,3.70370370370342,36.405,0,0.3,1.004
37440,27-01-23 00:00,1.73999999999796,3.69028006589833,30.687,0.0001,-0.1,0.852
37500,27-01-23 01:00,3.47000000000116,3.71120107962291,34.418,0,-0.4,0.891
37560,27-01-23 02:00,0.00499999999738065,3.72968349016327,34.632,0,-0.5,0.863
37620,27-01-23 03:00,0.00500000000465661,3.89610389610408,29.865,0,-0.8,0.923
37680,27-01-23 04:00,2.47000000000116,3.74609781477644,36.788,0,-0.9,0.947
37740,27-01-23 05:00,1.69999999999708,3.73403209957471,30.884,0,-1.6,1.113
37800,27-01-23 06:00,2.93000000000029,3.6791514749762,31.723,0,-2.1,1.31
37860,27-01-23 07:00,1.8399999999965,3.69537275064284,35.538,0.0082,-2.2,1.45
37920,27-01-23 08:00,1.38999999999941,3.71900826446283,30.829,0.0353,-1.2,1.482
37980,27-01-23 09:00,2.2100000000064,3.68271954674165,36.95,0.1196,-0.8,1.45
38040,27-01-23 10:00,1.53999999999359,3.71526693724668,30.431,0.2112,1,1.413
38100,27-01-23 11:00,3.24000000000523,3.71862410907953,36.308,0.2243,2.5,1.362
38160,27-01-23 12:00,0,3.71977681339133,31.707,0.1953,3.1,1.339
38220,27-01-23 13:00,0.00999999999476131,3.68336025848214,30.029,0.1553,3.3,1.35
38280,27-01-23 14:00,2.18000000000029,3.69680024852517,38.176,0.0714,2.6,1.376
38340,27-01-23 15:00,0.200000000004365,3.7059913526858,33.059,0.0089,1.3,1.398
38400,27-01-23 16:00,0.0100000000020372,3.69211514392924,29.552,0.0001,0.5,1.473
38460,27-01-23 17:00,0.00999999999476131,3.67892976588585,37.313,0.0001,0.3,1.493
38520,27-01-23 18:00,0,3.68016058882551,32.479,0.0002,0.4,1.441
38580,27-01-23 19:00,1.30000000000291,3.68932038834971,29.56,0.0002,0.8,1.35
38640,27-01-23 20:00,1.22999999999592,3.67156208277784,37.277,0.0002,0.7,1.237
38700,27-01-23 21:00,0.0100000000020372,3.67156208277784,33.033,0.0001,0.9,1.154
38760,27-01-23 22:00,0.0100000000020372,3.67156208277784,30.355,0.0001,1.2,1.086
38820,27-01-23 23:00,2.77999999999883,3.66372260386032,31.418,0.0001,1.1,1.041
38880,28-01-23 00:00,1.16000000000349,3.65776081424893,37.38,0.0001,1.3,1.004
38940,28-01-23 01:00,0.00999999999476131,3.66879838438205,29.751,0.0001,1.5,0.992
39000,28-01-23 02:00,0.870000000002619,3.68867576539915,34.634,0.0001,1.7,0.963
39060,28-01-23 03:00,1.69000000000232,3.68119465184765,34.022,0.0001,1.6,0.931
39120,28-01-23 04:00,1.13999999999941,3.50818576678857,32.838,0.0001,1.9,0.913
39180,28-01-23 05:00,2.90999999999621,3.68784985182762,36.249,0.0001,2.5,0.958
39240,28-01-23 06:00,2.22499999999854,3.68991746237285,32.296,0.0001,2.8,0.879
39300,28-01-23 07:00,3.95500000000174,3.72807017543813,37.296,0.0058,3.3,0.87
39360,28-01-23 08:00,2.66999999999825,3.69465648854969,32.044,0.0656,3.8,0.871
39420,28-01-23 09:00,2.28000000000611,3.68608799048727,37.85,0.0437,4.2,0.885
39480,28-01-23 10:00,0.259999999994761,3.72357210476601,31.698,0.0846,4.3,0.871
39540,28-01-23 11:00,2.5699999999997,3.72860635696786,37.158,0.1782,5.7,0.838
39600,28-01-23 12:00,2.72000000000116,3.66459627329232,34.625,0.184,6.1,0.829
39660,28-01-23 13:00,1.72000000000116,3.65566037735875,30.548,0.1138,6.1,0.823
39720,28-01-23 14:00,0.159999999996216,3.66891693572082,31.721,0.0502,5.5,0.816
39780,28-01-23 15:00,0.0100000000020372,3.66771159874583,38.434,0.0077,5.3,0.838
39840,28-01-23 16:00,0.0100000000020372,3.65815200252363,38.36,0,5.1,0.849
39900,28-01-23 17:00,0,3.65930599369185,32.649,0,5.1,0.838
39960,28-01-23 18:00,1.37999999999738,3.62866646507469,30.586,0,4.9,0.83
40020,28-01-23 19:00,2.09999999999854,3.6394654535117,28.418,0,4.9,0.812
40080,28-01-23 20:00,0.0100000000020372,3.63046044864185,38.197,0,4.7,0.797
40140,28-01-23 21:00,0,3.6140888208262,33.95,0,4.8,0.797
40200,28-01-23 22:00,3.76000000000203,3.62637362637362,28.995,0,5,0.776
40260,28-01-23 23:00,0.239999999997962,3.63090363090338,29.303,0,5.1,0.794
40320,29-01-23 00:00,2.06000000000494,3.64800891116626,38.535,0,5.2,0.776
40380,29-01-23 01:00,0.75,3.66197183098639,31.497,0,5.1,0.759
40440,29-01-23 02:00,0.199999999997089,3.64247688428155,28.749,0,5.2,0.755
40500,29-01-23 03:00,4.5899999999965,3.62852068003082,38.207,0,5.2,0.753
40560,29-01-23 04:00,0.0400000000008731,3.62817796610221,31.681,0,5.2,0.758
40620,29-01-23 05:00,2.8199999999997,3.65111561866222,32.017,0.0001,5.2,0.75
40680,29-01-23 06:00,0.590000000003783,3.63685344827575,35.769,0,5.1,0.758
40740,29-01-23 07:00,1.33000000000174,3.61628709454778,31.697,0.005,5,0.76
40800,29-01-23 08:00,2.82999999999447,3.61823361823405,37.044,0.0271,5,0.765
40860,29-01-23 09:00,0.0100000000020372,3.63748458692974,32.211,0.0533,5.2,0.738
40920,29-01-23 10:00,2.5699999999997,3.63580812710054,36.759,0.0871,5.3,0.725
40980,29-01-23 11:00,0.270000000004074,3.63469761759214,30.614,0.0825,5.6,0.712
41040,29-01-23 12:00,2.94999999999708,3.59299516908227,37.22,0.068,5.7,0.702
41100,29-01-23 13:00,1.48999999999796,3.63750391972411,32.474,0.0348,5.9,0.7
41160,29-01-23 14:00,0.0100000000020372,3.64479787939028,32.35,0.0173,5.8,0.7
41220,29-01-23 15:00,1.37000000000261,3.66358712965819,38.726,0.0025,5.8,0.702
41280,29-01-23 16:00,1.50999999999476,3.64852538765538,37.125,0,5.7,0.706
41340,29-01-23 17:00,0.660000000003492,3.63744782349361,32.023,0,5.7,0.68
41400,29-01-23 18:00,2.77999999999883,3.66189427312708,30.202,0,5.7,0.678
41460,29-01-23 19:00,0,3.69204350314734,29.085,0,5.6,0.677
41520,29-01-23 20:00,1.55999999999767,3.69186046511599,37.014,0,5.7,0.632
41580,29-01-23 21:00,4.20999999999912,3.65284974093292,37.374,0,6.1,0.594
41640,29-01-23 22:00,0,3.65284974093292,29.613,0,5.6,0.479
41700,29-01-23 23:00,2.16000000000349,3.67567567567556,33.554,0,5.7,0.335
41760,30-01-23 00:00,0.610000000000582,3.66604227990342,34.343,0,5.4,0.044
41820,30-01-23 01:00,1.87999999999738,3.68378596396931,31.412,0,5.3,0.038
41880,30-01-23 02:00,3.4800000000032,3.63226452905764,36.341,0,5.2,0.015
41940,30-01-23 03:00,0.00999999999476131,3.64963503649609,30.368,0,4.6,0.067
42000,30-01-23 04:00,3.58000000000174,3.66735537190098,34.705,0,4.5,0.279
42060,30-01-23 05:00,0.0100000000020372,3.67019901783411,33.308,0,4.2,0.655
42120,30-01-23 06:00,3.97000000000116,3.63955823293092,32.583,0,4.1,0.696
42180,30-01-23 07:00,0.919999999998253,3.60965894946519,35.105,0.0127,4.3,0.737
42240,30-01-23 08:00,2.23999999999796,3.65141187925992,29.792,0.0569,4.5,0.705
42300,30-01-23 09:00,0.569999999999709,3.63214837712536,35.883,0.1713,5,0.687
42360,30-01-23 10:00,3.81000000000494,3.58986391365564,31.1,0.2398,5.5,0.656
42420,30-01-23 11:00,1.79999999999563,3.56033452807712,33.832,0.1686,5.8,0.631
42480,30-01-23 12:00,0.0100000000020372,3.5585477278199,34.53,0.2075,6.1,0.62
42540,30-01-23 13:00,0.0100000000020372,3.59637774902969,30.397,0.1366,6.2,0.651
42600,30-01-23 14:00,0.439999999995052,3.64361702127656,37.392,0.0709,5.9,0.641
42660,30-01-23 15:00,1.74000000000523,3.6359013475715,32.351,0.0131,5.3,0.667
42720,30-01-23 16:00,0,3.60906217070591,30.605,0,4.9,0.7
42780,30-01-23 17:00,0,3.62139917695443,37.353,0,4.3,0.68
42840,30-01-23 18:00,0.00999999999476131,3.63128491620183,31.599,0,3.9,0.687
42900,30-01-23 19:00,0.0100000000020372,3.6027853466551,34.825,0,3.7,0.669
42960,30-01-23 20:00,3.52999999999883,3.61050328227666,33.119,0,3.5,0.646
43020,30-01-23 21:00,0.430000000000291,3.58453288173948,30.876,0,3.4,0.656
43080,30-01-23 22:00,0.919999999998253,3.64032358431903,37.454,0,3.2,0.667
43140,30-01-23 23:00,1.74000000000523,3.6599763872491,32.494,0,3,0.673
43200,31-01-23 00:00,0.00999999999476131,3.62433028679536,32.143,0.0001,2.8,0.667
43260,31-01-23 01:00,1.53000000000611,3.61408882082685,34.485,0,2.8,0.692
43320,31-01-23 02:00,2.16999999999825,3.58227079538536,30.803,0.0001,2.7,0.697
43380,31-01-23 03:00,0.0100000000020372,3.63081099423174,36.72,0,2.6,0.704
43440,31-01-23 04:00,3.3399999999965,3.6585365853661,30.921,0,2.7,0.732
43500,31-01-23 05:00,0.220000000001164,3.63451086956539,35.498,0,3,0.775
43560,31-01-23 06:00,2.58000000000174,3.65510777881858,31.824,0,3.1,0.852
43620,31-01-23 07:00,1.50999999999476,3.65482233502654,34.504,0.0033,3.2,0.855
43680,31-01-23 08:00,0.150000000001455,3.68311327310579,34.363,0.0315,2.6,0.837
43740,31-01-23 09:00,2.77000000000407,3.65063118389613,32.98,0.0548,2.3,0.81
43800,31-01-23 10:00,1.20999999999912,3.63939899833032,35.569,0.0608,2.6,0.752
43860,31-01-23 11:00,2.48999999999796,3.70241005937818,30.931,0.0845,3.1,0.727
43920,31-01-23 12:00,0.0100000000020372,3.72578241430601,37.193,0.1135,4.7,0.718
43980,31-01-23 13:00,2.91999999999825,3.73109243697422,33.082,0.0402,5,0.694
44040,31-01-23 14:00,0.0899999999965075,3.75460945357051,30.294,0.0222,4.5,0.694
44100,31-01-23 15:00,0.820000000006984,3.67428003972131,27.715,0.0044,4.1,0.697
44160,31-01-23 16:00,2.3599999999933,3.69769704833081,36.844,0,4.2,0.744
44220,31-01-23 17:00,0.0100000000020372,3.69649805447573,36.965,0,4.5,0.737
44280,31-01-23 18:00,0.0100000000020372,3.69529983792622,31.642,0,4.7,0.709
44340,31-01-23 19:00,2.8399999999965,3.68171021377676,28.04,0,4.5,0.67
44400,31-01-23 20:00,1.12500000000727,3.67868946687705,32.441,0,4.6,0.626
44460,31-01-23 21:00,0.95499999999447,3.69335816263133,37.465,0,4.7,0.64
44520,31-01-23 22:00,1.37999999999738,3.70817003316198,30.4,0,4.7,0.517
44580,31-01-23 23:00,1.54000000000087,3.64013021603966,37.461,0,4.5,0.517
